Hora;Minuto;Abertura;Máx;Mín;Fechar;WDOZ6 Curncy - Volume;RSI (14) no fechto (WDOZ6);;;;
17;57;3341,5;3342,5;3338,133;3338,133;1089;52,8109;;;;
17;54;3339;3341,5;3338,133;3338,133;1233;52,8109;;;;
17;51;3338;3339;3337;3338,133;660;52,8109;;;;
17;48;3336;3338,5;3336;3338,133;1374;52,8109;;;;
17;45;3335,5;3338,133;3335;3338,133;561;52,8109;;;;
17;42;3335;3338,133;3334,5;3338,133;333;52,8109;;;;
17;39;3335;3338,133;3334;3338,133;641;52,8109;;;;
17;36;3336;3336;3334,5;3334,5;501;35,4829;;;;
17;33;3335,5;3336,5;3335,5;3336;318;41,2966;;;;
17;30;3336,5;3336,5;3334,5;3336;1495;41,2966;;;;
17;27;3336;3337;3335,5;3336;514;41,2966;;;;
17;24;3336,5;3336,5;3335;3336,5;792;43,185;;;;
17;21;3336,5;3337;3336;3336;410;40,6656;;;;
17;18;3337;3338,5;3336,5;3336,5;954;42,412;;;;
17;15;3339,5;3339,5;3336;3337,5;1568;46,0877;;;;
17;12;3340;3340;3338,5;3339,5;400;54,9287;;;;
17;9;3338,5;3340;3338;3339,5;341;54,9288;;;;
17;6;3338,5;3339;3338;3338,5;291;50,8652;;;;
17;3;3338;3338,5;3338;3338,5;420;50,8652;;;;
17;0;3339;3340,5;3338;3338,5;1509;50,8652;;;;
16;57;3338,5;3339;3337,5;3339;429;52,7698;;;;
16;54;3339,5;3339,5;3338,5;3339;453;52,7698;;;;
16;51;3339;3339,5;3338,5;3339;404;52,7698;;;;
16;48;3337,5;3339,5;3337;3339;793;52,7698;;;;
16;45;3338;3338;3337;3337,5;432;48,4659;;;;
16;42;3336,5;3338;3336;3338;770;49,8726;;;;
16;39;3337;3337;3336;3336,5;311;45,463;;;;
16;36;3336;3337;3335,5;3337;461;46,7355;;;;
16;33;3337,5;3337,5;3335,5;3336;806;43,815;;;;
16;30;3336;3338;3336;3337,5;962;47,4379;;;;
16;27;3338,5;3338,5;3335;3336;2770;43,0665;;;;
16;24;3340;3340;3336;3338;3544;48,01;;;;
16;21;3342,5;3342,5;3340;3340;1514;53,7379;;;;
16;18;3342,5;3343;3341;3342;1130;60,4328;;;;
16;15;3340;3343;3340;3342,5;1538;62,2327;;;;
16;12;3339;3340,5;3338,5;3340;1025;56,1723;;;;
16;9;3338;3339;3338;3339;481;53,3945;;;;
16;6;3339;3339;3337,5;3338;1226;50,4801;;;;
16;3;3340;3340,5;3338,5;3338,5;1022;51,9895;;;;
16;0;3341;3342;3340;3340;2483;56,7135;;;;
15;57;3338,5;3341;3338,5;3340,5;2421;58,3548;;;;
15;54;3337;3340;3336,5;3338,5;3258;53,3393;;;;
15;51;3334,5;3337;3334,5;3337;1423;49,0675;;;;
15;48;3337;3337,5;3333;3335;3016;42,5564;;;;
15;45;3335;3337,5;3334,5;3337,5;1677;49,9713;;;;
15;42;3335;3336;3334,5;3335;789;40,3147;;;;
15;39;3336;3336,5;3334;3334,5;1421;38,0956;;;;
15;36;3334;3336,5;3334;3335,5;1943;40,9211;;;;
15;33;3333;3335;3333;3334;1639;34,1146;;;;
15;30;3332,5;3334;3332;3333;981;29,0548;;;;
15;27;3333;3333,5;3331;3332,5;1899;26,4317;;;;
15;24;3332,5;3333,5;3331;3333;2543;27,3714;;;;
15;21;3338;3338;3331,5;3333;5985;27,3714;;;;
15;18;3337;3338,5;3336,5;3338;855;39,4721;;;;
15;15;3338,5;3339,5;3337,5;3337,5;882;36,881;;;;
15;12;3339;3340;3336,5;3338,5;3641;40,0663;;;;
15;9;3340,5;3341;3339;3339;1841;41,7401;;;;
15;6;3340,5;3341;3340;3341;324;49,4061;;;;
15;3;3343;3343;3340;3340,5;1291;47,1529;;;;
15;0;3343;3343,5;3342;3342,5;648;56,4985;;;;
14;57;3341,5;3343,5;3341;3343,5;1339;62,2245;;;;
14;54;3341,5;3342,5;3341;3342;647;56,0156;;;;
14;51;3341;3341,5;3340,5;3341,5;308;53,658;;;;
14;48;3341;3341,5;3340;3341;536;51,2306;;;;
14;45;3342;3342;3340;3341;865;51,2306;;;;
14;42;3342;3343,5;3342;3342;1312;56,3176;;;;
14;39;3340;3343;3340;3342;2507;56,3176;;;;
14;36;3340,5;3341;3339;3340;1423;47,2921;;;;
14;33;3339,5;3342,5;3339;3340,5;2769;49,6748;;;;
14;30;3339,5;3340,5;3339;3339,5;616;44,48;;;;
14;27;3340;3340,5;3339;3339,5;1146;44,48;;;;
14;24;3340;3340,5;3339,5;3340;417;46,5517;;;;
14;21;3340,5;3341;3339,5;3340;980;46,5517;;;;
14;18;3341;3341,5;3340,5;3340,5;580;48,4993;;;;
14;15;3340;3341,5;3339,5;3341;1156;50,4597;;;;
14;12;3340;3340;3339;3340;759;46,4391;;;;
14;9;3341;3341,5;3339;3340;2103;46,4391;;;;
14;6;3342,5;3343;3340,5;3340,5;2209;48,1229;;;;
14;3;3343,5;3344;3342;3343;1237;57,8638;;;;
14;0;3344,5;3345,5;3343;3344;2749;62,5678;;;;
13;57;3343,5;3346;3343;3345;2918;67,6767;;;;
13;54;3342,5;3344,5;3341;3343,5;2368;63,5288;;;;
13;51;3340,5;3342,5;3340;3342,5;1248;60,3815;;;;
13;48;3340;3341,5;3339,5;3340;933;50,4567;;;;
13;45;3339,5;3341,5;3339;3339,5;1344;48,0393;;;;
13;42;3339,5;3340;3338,5;3339;633;45,5733;;;;
13;39;3340,5;3341,5;3339,5;3340;673;49,9782;;;;
13;36;3340,5;3341;3339,5;3340,5;1111;52,3264;;;;
13;33;3341;3341,5;3340;3340;1020;50,1516;;;;
13;30;3341,5;3342;3340,5;3341;888;54,7938;;;;
13;27;3341;3341,5;3340,5;3341,5;539;57,2543;;;;
13;24;3340;3341,5;3339,5;3340,5;566;53,3652;;;;
13;21;3340,5;3341;3339;3340;947;51,3083;;;;
13;18;3341,5;3341,5;3340;3341;384;55,8859;;;;
13;15;3341;3342;3340,5;3341;1291;55,8859;;;;
13;12;3341,5;3341,5;3340,5;3341;692;55,8859;;;;
13;9;3341;3342,5;3340,5;3341;1090;55,8859;;;;
13;6;3340;3342;3339;3341;1694;55,8859;;;;
13;3;3338,5;3340,5;3338;3340;981;52,9905;;;;
13;0;3339,5;3340,5;3338;3338;1604;46,465;;;;
12;57;3338,5;3340;3338;3339,5;842;51,4376;;;;
12;54;3337,5;3339;3336,5;3338;925;46,0792;;;;
12;51;3339;3339;3337;3337;1130;42,1261;;;;
12;48;3339;3340,5;3338;3339;1074;48,7658;;;;
12;45;3339,5;3340,5;3337;3338,5;3769;46,82;;;;
12;42;3339,5;3340;3339;3339,5;722;50,3728;;;;
12;39;3338,5;3339,5;3337,5;3339;924;48,5605;;;;
12;36;3337;3339;3336,5;3338,5;770;46,755;;;;
12;33;3337;3338;3336;3337;1351;40,9845;;;;
12;30;3338;3338;3336;3337;1472;40,9845;;;;
12;27;3339;3339,5;3337;3338;472;43,7074;;;;
12;24;3339;3339,5;3337,5;3339;683;46,581;;;;
12;21;3339;3339;3337;3339;1431;46,581;;;;
12;18;3340;3340;3338,5;3338,5;857;45,0227;;;;
12;15;3340,5;3341,5;3340;3340;656;49,0051;;;;
12;12;3340,5;3340,5;3339;3340;532;49,0051;;;;
12;9;3338;3341,5;3337,5;3340,5;1798;50,2834;;;;
12;6;3340;3341;3338;3338;1898;43,4323;;;;
12;3;3341,5;3344;3339,5;3340;2849;48,3854;;;;
12;0;3341;3343;3340;3341,5;2286;52,5599;;;;
11;57;3342;3342,5;3340;3341;803;51,2583;;;;
11;54;3340,5;3342;3340;3342;715;54,0103;;;;
11;51;3341,5;3342;3340;3340;968;48,9168;;;;
11;48;3338,5;3343,5;3338,5;3342;5111;54,5242;;;;
11;45;3337;3339,5;3336,5;3338,5;1496;44,1141;;;;
11;42;3339;3339;3335,5;3337;3244;38,5128;;;;
11;39;3339;3340,5;3338,5;3339;1440;43,969;;;;
11;36;3339;3339,5;3336,5;3339;2260;43,969;;;;
11;33;3342,5;3342,5;3337,5;3339;3386;43,969;;;;
11;30;3343;3344;3341,5;3342,5;2414;54,8587;;;;
11;27;3342;3344;3341,5;3342,5;1457;54,8587;;;;
11;24;3342,5;3343;3340,5;3342,5;2441;54,8587;;;;
11;21;3343,5;3344;3341,5;3342,5;3196;54,8587;;;;
11;18;3342;3344;3341,5;3343,5;2277;57,9051;;;;
11;15;3341,5;3343;3341;3342;2329;54,3763;;;;
11;12;3338,5;3341,5;3338,5;3341;2809;51,879;;;;
11;9;3335,5;3340;3335;3339;2352;46,4339;;;;
11;6;3337;3338;3335;3335,5;2879;34,3653;;;;
11;3;3338;3338;3336;3337,5;1990;39,0314;;;;
11;0;3338;3340;3337,5;3338;1343;40,3018;;;;
10;57;3338;3340;3337;3338;2189;40,3018;;;;
10;54;3336;3338;3335,5;3338;1381;40,3018;;;;
10;51;3336;3337;3334,5;3336,5;2717;35,239;;;;
10;48;3339,5;3340;3336;3336,5;2110;35,239;;;;
10;45;3338,5;3340;3337,5;3339;1202;40,1297;;;;
10;42;3338;3338,5;3337;3338,5;484;38,5458;;;;
10;39;3338,5;3339;3336,5;3337,5;1346;35,3703;;;;
10;36;3339,5;3340;3338;3338,5;2472;37,1529;;;;
10;33;3339;3340;3338;3339,5;1680;38,9771;;;;
10;30;3337;3340,5;3336,5;3339;3498;37,5536;;;;
10;27;3335,5;3337;3334;3337;1909;31,6298;;;;
10;24;3335,5;3337,5;3334,5;3335,5;2155;26,7934;;;;
10;21;3335;3337;3333,5;3335,5;3649;26,7934;;;;
10;18;3338,5;3339;3333,5;3334,5;4596;23,6905;;;;
10;15;3336,5;3339,5;3336;3338;1805;27,4753;;;;
10;12;3338;3338,5;3336,5;3336,5;1314;22,5512;;;;
10;9;3340;3340;3336,5;3338;2106;24,0687;;;;
10;6;3337,5;3341;3335,5;3339,5;4593;25,6727;;;;
10;3;3343;3343,5;3336,5;3337,5;6179;18,9881;;;;
10;0;3343,5;3345;3340;3343,5;5799;25,3355;;;;
9;57;3346,5;3347;3342;3343,5;5943;25,3355;;;;
9;54;3348,5;3349,5;3346;3346;4059;28,7935;;;;
9;51;3351,5;3352;3348,5;3348,5;3503;32,9724;;;;
9;48;3351,5;3354;3350,5;3351,5;1965;39,3333;;;;
9;45;3351,5;3352,5;3350,5;3351,5;943;39,3333;;;;
9;42;3352;3352;3350;3351;1598;37,6035;;;;
9;39;3354;3354;3351;3352;1560;39,7061;;;;
9;36;3354;3354,5;3353;3353,5;657;43,0597;;;;
9;33;3354;3354;3352,5;3354;802;44,2157;;;;
9;30;3353,5;3357;3352;3354;2906;44,2157;;;;
9;27;3355,5;3355,5;3353;3353;990;41,5079;;;;
9;24;3352,5;3355,5;3352;3355,5;1726;46,7791;;;;
9;21;3353,5;3353,5;3350;3352;2984;36,2554;;;;
9;18;3353;3354;3352,5;3353,5;1382;39,3521;;;;
9;15;3355,5;3357;3352;3353;4387;37,7052;;;;
9;12;3358,5;3359;3355;3355,5;2133;43,1447;;;;
9;9;3356;3362;3354;3358,5;4307;51,4087;;;;
9;6;3359,5;3359,5;3355;3356;2448;42,9534;;;;
9;3;3359;3360;3356,5;3359,5;1984;55,5105;;;;
9;0;3361;3363;3353,5;3359;3918;53,7156;;;;
